,Unnamed: 0.1,Unnamed: 0,X,rouge1_precision,rouge2_precision,rougeL_precision,rouge1_recall,rouge2_recall,rougeL_recall,rouge1_fmeasure,rouge2_fmeasure,rougeL_fmeasure,fkre,fkgl,fogi,smog,cole,auto,t_word,t_stopword,t_punct,t_syll,t_syll2,t_syll3,t_uword,t_sent,t_char,t_kup,t_bry,t_subtlex_us_zipf,t_n_ent_law,summary_generated,align_score,summary,bertscore_p,bertscore_r,bertscore_f1,summac
153,153,153,3153,0.645161290322581,0.333333333333333,0.548387096774194,0.2,0.101010101010101,0.17,0.305343511450382,0.155038759689922,0.259541984732824,6.17,20.1,26.594,12.774,17.956,21.874,33,13,2,62,11,5,29,1,185,188.35,157.267,161.938,0,Directs the Institute to establish a pilot program to provide such manufacturers and businesses with the information they need to make informed decisions in utilizing electronic commerce-related goods and services.,0.9158923625946044,"Requires the MEP program to: (1) establish a pilot program to assist such manufacturers and businesses in integrating and utilizing electronic commerce technologies and business practices through a competitive grants program; and (2) consult with the Panel and utilize the Panel's reports.
Title II: Enterprise Integration
 - Requires the Director to: (1) identify current critical enterprise integration standards and implementation activities for major manufacturing industries; (2) report to Congress on such matters and anticipated related NIST activities for that fiscal year; and (3) submit to Congress a plan for enterprise integration for each major manufacturing industry (requiring annual plan updates).",0.9108709692955016,0.8255540728569031,0.8661165237426758,0.3186362683773041
154,154,154,3154,0.434042553191489,0.239316239316239,0.28936170212766,0.803149606299213,0.444444444444444,0.535433070866142,0.56353591160221,0.311111111111111,0.375690607734807,8.887,31.48,38.142,11.425,10.97,39.483,259,103,24,329,40,12,122,3,1109,1167.52,1011.542,1146.485,1,"Mining Claim Maintenance Act of 2001 - Directs holders of certain unpatented mining claims, mill or tunnel sites, to pay to the Secretary of the Interior, on or before August 31 of each year, a claim maintenance fee of $100 per claim, in lieu of the assessment work requirement contained in the general mining laws and the related filing requirements of the Federal Land Policy and Management Act of 1976. Makes this Act inapplicable to any oil shale claims for which a fee is required to be paid under the Energy Policy Act of 1992.Authorizes the Secretary to waive the claim maintenance fee for a claimant who certifies in writing that on the date the payment was due, the claimant and all related parties: (1) had filed a patent application with the Secretary on or before September 30, 1994; and (2) had fully complied with certain Revised Statutes requirements for vein or lode claims, placer claims, and mill site claims.Allows a claimant to elect to perform the assessment work required under the general mining laws in lieu of paying the maintenance fee if the claimant and all related parties: (1) are producing hard rock minerals under a valid notice or plan of operation which production results in not less than $1,500 and not more than $800,000 in gross revenues per year from a total of ten or fewer claims; (2) are performing",0.6167058348655701,"Mining Claim Maintenance Act of 2001 - Requires: (1) the holder of each unpatented mining claim, mill, or tunnel site (except for certain patent applicants and claimants holding ten or fewer mining claims) to pay to the Secretary of the Interior an annual claim maintenance fee of $100 per claim in lieu of specified statutory assessment work requirements; and (2) the locator of every unpatented mining claim, mill, or tunnel site to pay a location fee of $25 per claim in addition to the claim maintenance fee.Prohibits the issuance of any Federal mining patent or mill site claim, unless: (1) the patent application was filed on or before September 30, 1994; and (2) specified requirements for vein or lode claims and placer claims were fully complied with.",0.8701401352882385,0.9167723655700684,0.8928478360176086,0.0026425940450280905
155,155,155,3155,0.806896551724138,0.493055555555556,0.558620689655172,0.504310344827586,0.307359307359307,0.349137931034483,0.620689655172414,0.378666666666667,0.429708222811671,14.832,23.198,30.092,11.892,12.704,26.059,172,69,27,245,39,13,86,3,745,725.88,617.296,733.88,0,"Federal Employee Short-Term Disability Insurance Act of 2011- Requires the Director of the Office of Personnel Management (OPM) to establish and administer a program to make insurance coverage available for: (1) an injury or disability not covered under federal employee worker's compensation provisions; (2) leave to care for, or leave to make arrangements to care for, a member of family, including the birth of a son or daughter; and (3) leave to make arrangements to adopt a child or to become a foster parent. Prohibits such insurance if the injury or disability is: (1) caused by willful misconduct; (2) caused by the employee's intention to bring about such injury or disability to himself or to another individual; or (3) proximately caused by the intoxication of such employee. Requires the Director to contract with one or more carriers for such disability insurance policies.",0.6475422382354736,"Federal Employee Short-Term Disability Insurance Act of 2011 - Requires the Director of the Office of Personnel Management (OPM) to establish and administer a program for short-term (i.e., up to 12 months) disability insurance coverage for federal employees for: (1) an injury or disability that is not work related, (2) leave to care for a family member, and (3) leave to make arrangements to become a foster parent or to adopt a child. Disqualifies an employee for such insurance if an injury or disability is caused by willful misconduct, a self-inflicted injury, or intoxication.

Requires the Director to contract with one or more insurance carriers for disability insurance coverage plans, without regard to competitive bidding requirements. Requires such plans to contain a detailed statement of benefits offered, the premiums charged, and the duration of the enrollment period.

Authorizes the Director to prescribe reasonable minimum standards for benefits offered by such plans, including a prohibition against excluding or penalizing an employee for a preexisting condition.

Requires individuals eligible for coverage under a disability insurance plan to be responsible for 100% of the premiums for the coverage offered.

Establishes in the Employees' Life Insurance Fund a Non-Work Related Disability Insurance Administrative Account, which shall be available to OPM to defray reasonable expenses incurred in administering this Act and to which contracted carriers shall make contributions necessary to cover such expenses.",0.9213062524795532,0.8728827238082886,0.8964410424232483,0.0009145505027845502
156,156,156,3156,0.75,0.505747126436782,0.534090909090909,0.511627906976744,0.34375,0.364341085271318,0.608294930875576,0.409302325581395,0.433179723502304,10.28,22.756,28.964,12.119,15.4,26.1,96,35,8,158,25,9,60,2,485,409.64,328.302,439.728,0,"Cesar Chavez National Historical Park Act This bill establishes the Cesar Chavez National Historical Park within the National Park System in California and Arizona as a unit of the system. The Department of the Interior may acquire lands and interests within the park's boundary and may enter into cooperative agreements with the states, local governments, public and private organizations, and individuals to mark, interpret, preserve, and nationally restore historic or cultural resources relating to the life of Cesar Chavez or the history of the farm worker movement.",0.4808658957481384,"Cesar Chavez National Historical Park Act This bill establishes as a unit of the National Park System the Cesar Chavez National Historical Park in California and Arizona, replacing the Cesar E. Chavez National Monument and incorporating the Monument lands and interests within, and as part of, the Historical Park.   The Department of the Interior may provide staff and technical assistance for the interpretation of historic sites, museums, and resources on lands not administered by Interior related to the life of Cesar Chavez and the history of the farm worker movement.   Interior may designate a vehicular tour route, to be known as the American Farm Worker Movement Interpretive Route, to link properties in California and Arizona that are historically and thematically associated with Cesar Chavez and the farm worker movement. ",0.9161745309829712,0.9018405079841614,0.9089509844779968,0.0692252367734909
157,157,157,3157,0.819444444444444,0.507042253521127,0.625,0.341040462427746,0.209302325581395,0.260115606936416,0.481632653061224,0.296296296296296,0.36734693877551,43.395,16.15,19.4,9.895,10.899,18.615,74,38,2,108,9,6,43,2,339,353.61,281.681,397.09,0,Directs the Secretary of Education to pay Fort Lewis College in Colorado an amount equal to the charges for tuition for students who are not residents of that state but are enrolled in Fort Lewis College for the academic year ending before the beginning of such fiscal year. Limits that payment each fiscal year to the amount by which the college exceeds the amount paid to Colorado for the same academic year.,0.8599532842636108,"Requires the Secretary of Education, beginning in FY2011, to pay to Fort Lewis College in Colorado an amount equal to the charges for tuition for enrolled Indian students who are not Colorado residents.

Limits the amount paid to Fort Lewis College per fiscal year to an amount equal to the charges for tuition for Indian students who were non-Colorado residents and were enrolled for the academic year 2010-2011.

Treats amounts received under this Act as a reimbursement from Colorado to Fort Lewis College for complying with federal law requiring the admission of Indian students at the College free of charge of tuition.

Prohibits anything in this Act from being construed as relieving Colorado from reimbursing Fort Lewis College for each academic year: (1) with respect to enrolled Indian students who are not Colorado residents, any amount of the charges for their tuition which exceeds the amount received under this Act; and (2) with respect to enrolled Indian students who are Colorado residents, an amount equal to the charges for their tuition.",0.9050208926200868,0.8587446212768555,0.8812756538391113,0.17270192503929138
158,158,158,3158,0.657458563535912,0.255555555555556,0.320441988950276,0.432727272727273,0.167883211678832,0.210909090909091,0.521929824561403,0.202643171806167,0.254385964912281,37.565,14.443,20.288,7.785,14.599,16.766,208,70,27,306,45,13,112,7,998,1039.59,830.001,859.975,0,"Positive Train Control Safety Act This bill extends the deadline for submission to the Department of Transportation (DOT) by a Class I railroad carrier and each entity providing regularly scheduled intercity or commuter rail passenger transportation of a plan for implementing positive train control (PTC) systems. (A PTC system is a communications and signaling system designed to prevent train-to-train collisions, over-speed derailments, incursions into established work zone limits, and the movement of a train through a switch left in the wrong position. Railroads which carry passengers or have high-volume freight traffic with certain hazardous materials are required to implement a PTC system.) DOT may extend the implementation deadline for an applicant whose application is under review, but may not extend the deadline beyond June 30, 2016. Each Class I railroad carrier and each entity providing regularly scheduled intercity or commuter rail passenger transportation must submit annually to DOT a plan on the status of PTC implementation. DOT must: (1) publish on its website a summary of each progress report, and (2) approve or disapprove each plan submitted.",0.374470442533493,"Positive Train Control Safety Act This bill authorizes the Department of Transportation (DOT) to extend the deadline, in one-year increments, for implementation of positive train control systems if full implementation by the existing deadline will likely be infeasible due to circumstances beyond the control of the applicant, and other certain other criteria are met. Each Class I railroad carrier, and each entity providing regularly scheduled intercity or commuter rail passenger transportation, must submit annual progress reports to DOT on the status of fits implementation plan. Such plans shall now be required for any such carrier or entity governing operations on a main line over which 20 or more tank cars loaded with petroleum crude oil, ethanol, or other Class 3 material are transported. DOT shall assess electromagnetic spectrum needs and availability for implementing positive train control systems. Applicable railroad carriers shall establish a confidential close call reporting system program subject to DOT regulations.  A railroad carrier providing commuter rail passenger transportation on high density commuter railroad lines, when performing a required inspection, shall:  at least once each two weeks traverse each line by vehicle or inspect each main line on foot, and at least once each month traverse and inspect each siding by vehicle or by foot.  DOT shall:  study the effectiveness of positive train control and related technologies on reducing collisions at highway-rail grade crossings; and  promulgate regulations to require that on-track safety programs, whenever practicable and consistent with other safety requirements and operational considerations, include requiring implementation of redundant signal protection, such as shunting, for maintenance-of-way work crews who depend on a train dispatcher to provide signal protection. ",0.8806592226028442,0.8469045162200928,0.863452136516571,0.000768704921938479
159,159,159,3159,0.957983193277311,0.754237288135593,0.890756302521008,0.537735849056604,0.421800947867299,0.5,0.688821752265861,0.541033434650456,0.640483383685801,-34.807,47.677,54.995,16.158,11.622,60.235,136,52,17,170,22,8,86,1,577,486.58,404.432,565.436,0,"Rebuilding Equity Act of 2013 - Directs the Federal National Mortgage Association (Fannie Mae) and the Federal Home Loan Mortgage Corporation (Freddie Mac) (government sponsored enterprises or GSEs) each to establish a voluntary program under which they shall pay $1,000 toward the closing costs associated with applying for and receiving the refinancing of a mortgage with a term of not longer than 20 years for borrowers who: (1) qualify for the Home Affordable Refinance Program carried out by the GSEs, whose subject property has a loan-to-value ratio of not less than 105 percent; and (2) refinances from a loan with an original term of 30 years to a loan with a term of 20 years or less.",0.7886600494384766,"Rebuilding Equity Act of 2013 - Directs the Federal National Mortgage Association (Fannie Mae) and the Federal Home Loan Mortgage Corporation (Freddie Mac) (government sponsored enterprises or GSEs) to each establish a voluntary program for eligible borrowers under which the GSE shall pay $1,000 toward the closing costs associated with applying for and receiving the refinancing when the borrower agrees to refinance into a fully amoritizing loan with a term not longer than 20 years. Prohibits the amount of the closing costs that each GSE pays under the program during the 12 months following enactment of this Act from varying based on the term of the mortgage that the borrower agrees to refinance into.  Requires the Director of the Federal Housing Finance Agency, for each of the next two 12-month periods, to: (1) adjust the amount of the portion of the closing costs that each GSE will pay in accordance with specified requirements. Makes eligible for the program borrowers: (1) who qualify for the Home Affordable Refinance Program carried out by the GSEs, (2) whose subject property has a loan-to-value ratio of at least 105%, and (3) who refinances from a loan with an original 30-year term to a loan with a term of 20 years or less.",0.96153461933136,0.905257761478424,0.9325478672981262,0.21492642164230347
160,160,160,3160,0.766990291262136,0.598039215686274,0.660194174757282,0.745283018867924,0.580952380952381,0.641509433962264,0.755980861244019,0.589371980676329,0.650717703349282,-1.496,26.262,31.085,9.895,16.45,30.614,122,37,19,190,27,6,69,2,594,495.04,412.385,496.216,0,"Protecting Pregnant Women and Children From Perchlorate Act of 2011 - Amends the Safe Drinking Water Act to require the Administrator of the Environmental Protection Agency (EPA) to publish a health advisory for perchlorate that: (1) is fully protective of the body weight and exposure patterns of pregnant women, infants, and children; (2) provides an adequate margin of safety; and (3) takes into account all routes of exposure to perchlorate. Requires the Administrator also to establish a national primary drinking water regulation for perchlorate that fully protects such vulnerable persons, taking into consideration body weight, exposure patterns, and all routes of exposure to perchlorate.",0.750174343585968,"Protecting Pregnant Women and Children From Perchlorate Act of 2011 - Amends the Safe Drinking Water Act to require the Administrator of the Environmental Protection Agency (EPA) to: (1) publish a health advisory for perchlorate that is fully protective of the health of vulnerable persons (including pregnant women, infants, and children), taking into consideration body weight, exposure patterns, and all routes of exposure; and (2) establish a national primary drinking water regulation for perchlorate that is protective of vulnerable persons and the maximum contaminant level of which is as close to the maximum contaminant level goal for perchlorate, and as protective of vulnerable persons, as is feasible.",0.9480573534965516,0.9330836534500122,0.9405109286308287,0.3713161051273346
161,161,161,3161,0.891566265060241,0.695121951219512,0.783132530120482,0.60655737704918,0.471074380165289,0.532786885245902,0.721951219512195,0.561576354679803,0.634146341463415,-19.09,36.541,41.875,9.895,16.502,46.23,98,26,15,139,18,3,58,1,476,409.35,318.65,392.088,0,"National Childhood Brain Prevention Network Act of 2008 - Amends the Public Health Service Act to require the Director of the National Institutes of Health (NIH) to establish the National Childhood Brain Prevention Network to: (1) coordinate national research efforts regarding childhood brain tumors; (2) provide grants to eligible consortia to conduct research with respect to the causes of and risk factors associated with childhood brain tumors; and (3) designate a central laboratory to collect, analyze, and aggregate data with respect to such research.",0.4570505321025848,"National Childhood Brain Tumor Prevention Network Act of 2008 - Amends the Public Health Service Act to require the Director of the National Institutes of Health (NIH), acting through the Director of the National Cancer Institute, to establish, administer, and coordinate a National Childhood Brain Tumor Prevention Network to: (1) provide grants for research on the causes of and risk factors associated with childhood brain tumors; (2) assemble a panel of experts to provide ongoing guidance and recommendations on research funded by the Network, including on a common study design and standard protocols; and (3) designate a central laboratory to collect, analyze, and aggregate data with respect to research funded by the Network and to make such data and analysis available to researchers.",0.9599592685699464,0.9266325831413268,0.9430015087127686,0.0014439607039093971
162,162,162,3162,0.37219730941704,0.162162162162162,0.210762331838565,0.592857142857143,0.258992805755396,0.335714285714286,0.457300275482094,0.199445983379501,0.258953168044077,-144.903,88.125,95.091,22.125,11.862,110.835,258,111,38,334,39,15,115,1,1079,1132.52,938.021,1076.899,0,"Rural Broadband Access Enhancement Act - Amends the Rural Electrification Act of 1936 to revise the definition of eligible rural community"" to include any area of the United States: (1) not included within the boundaries of any city, town, borough, or village with a population of more than 20,000 inhabitants, (2) not in the urbanized area contiguous and adjacent to such a city, town, borough, or village, and (3) the average median household income of which is not more than 80% of the national average median household income.<n><n>Prohibits the Secretary of Agriculture (USDA) from approving an application submitted for a loan or loan guarantee for the provision of new broadband service to: (1) an area in which at least 40% of the population does not have access to broadband service, unless the value of the applicant\\'s assets not pledged or hypothecated for any other purpose equals at least 10% of the principal amount of the loan; or (2) any other area, unless the value of such assets equals at least 15% of the principal amount of the loan involved.<n><n>Directs the Secretary to: (1) take such steps as are necessary to reduce the paperwork required of applicants; and (2) conduct outreach to inform the population of areas in which there is no or limited broadband service of""",0.1447003781795501,"Rural Broadband Access Enhancement Act - Amends the Rural Electrification Act of 1936 to redefine ""eligible rural community.""

Permits a loan or loan guarantee applicant in an area where 40% of the residents are without broadband access to qualify with a 10% loan equity position.

Provides for: (1) paperwork reduction; and (2) program outreach to underserved areas.

Prohibits loan or loan guarantees for new broadband service in communities with three or more service providers.

Provides that for each fiscal year: (1) not more than 10% of program funds shall be available to providers with more than 10% of national subscriber lines; and (2) 40% of program funds shall be available to providers with between 2%-10% of national subscriber lines.

Revises the amortization period from the life of the asset to 35 years.

Requires an annual broadband program report to Congress.",0.8313355445861816,0.8638695478439331,0.8472903370857239,0.11588434129953384
163,163,163,3163,0.522012578616352,0.291139240506329,0.333333333333333,0.775700934579439,0.433962264150943,0.495327102803738,0.62406015037594,0.348484848484848,0.398496240601504,24.039,16.49,23.933,10.43,15.959,18.155,178,70,19,293,53,20,83,6,908,890.13,753.321,823.201,0,"(This measure has not been amended since it was reported to the House on June 2, 2017. Security Clearance Family Review Act (Sec. 3) This bill requires the President to establish within the Office of White House Executive Office the process for reviewing security clearances for relatives of the President. The bill prohibits federal agencies from granting security clearance access to a relative of the President unless a favorable determination is submitted to the head of the agency. The bill specifies the process for determining whether a relative is ineligible for access to security clearances because of: (1) ongoing and privately owned foreign enterprises or substantial commercial relationships with state-owned or foreign financial institutions; or (2) financial institutions with which the relative has a financial relationship. The Department of Defense must submit a determination of whether a relative is ineligible for access to security clearances because of such relationships to the President, agency head, and specified congressional committees.",0.3013999760150909,"Security Clearance Family Review Act This bill prohibits specified federal agencies, including the Department of Defense, from granting access to classified information to a relative of the President for purposes of federal employment unless the Office of Government Ethics makes a favorable determination during a review process regarding the relative's suitability for such access. In conducting a review, the Office of Government Ethics must determine whether the relative of the President has any ongoing and substantial commercial relationships with state-owned or privately owned foreign enterprises or financial institutions, and, if so, whether the relative is ineligible for access to classified information because of such relationships.",0.8818916082382202,0.9052347540855408,0.8934107422828674,0.13883580267429352
164,164,164,3164,0.808219178082192,0.583333333333333,0.712328767123288,0.648351648351648,0.466666666666667,0.571428571428571,0.719512195121951,0.518518518518519,0.634146341463415,36.115,14.267,20.692,7.375,14.558,16.029,76,24,3,126,20,5,42,3,395,333.27,257.75,353.254,1,Declares that Cape Fox Corporation shall not be required under the Alaska Native Claims Settlement Act to select or receive conveyance of specified land. Permits Cape Fox to select and the Secretary of the Interior to convey specified additional Tongass National Forest land outside the exterior selection boundary of Cape Fox.Directs the Secretary to convey to Sealaska Corporation the subsurface estate to specified National Forest land to be conveyed to Cape Fox.,0.7729537487030029,"Declares that the Cape Fox Corporation (Cape Fox) of Saxman, Alaska, shall not be required to select or receive conveyance of specified unconveyed federal land.

Allows Cape Fox to select, and requires the Secretary of the Interior to convey, on receiving written notice of the selection, the approximately 99 acres of the surface estate of Tongass National Forest land located outside the exterior selection boundary of Cape Fox.

Requires the Secretary, on conveyance to Cape Fox of the surface estate to such land, to convey its subsurface estate to Sealaska Corporation.",0.927642822265625,0.895806074142456,0.9114465117454528,0.2688330411911011
165,165,165,3165,0.25,0.190839694656489,0.21969696969697,0.891891891891892,0.694444444444444,0.783783783783784,0.390532544378698,0.29940119760479,0.343195266272189,-11.41,31.247,39.733,14.565,17.294,38.438,143,53,11,236,44,13,83,2,764,572.08,434.295,667.949,0,"Designates the structure of the Gateway Arch and the Old St. Louis Courthouse as National Historic Landmarks and the grounds of the Jefferson National Expansion Memorial as National Register of Historic Places. Authorizes the Secretary of the Interior to enter into agreements with the Jefferson National Expansion Memorial Trust to: plan and develop the St. Louis riverfront between Eads and Poplar Street bridges, the Memorial grounds including the interstate highway and roadways now traversing them, Luther Ely Smith Square, and the Old Courthouse as a single project area, and facilitate the planning, construction, and operation of a cultural facility on federal land within the boundary of the Memorial to enhance the visitor experience and for exhibitions, learning and interpretation associated with American migration, and other terms and conditions the Secretary determines necessary.",0.9341709613800048,"Designates the structure of the Gateway Arch and Old St. Louis Courthouse as National Historic Landmarks.

Designates the grounds of the Jefferson National Expansion Memorial surrounding the Arch for inclusion on the National Register of Historic Places.",0.8449528217315674,0.9354294538497924,0.8878921866416931,0.11760731786489487
166,166,166,3166,0.37280701754386,0.255506607929515,0.293859649122807,0.752212389380531,0.517857142857143,0.592920353982301,0.498533724340176,0.342182890855457,0.392961876832845,0.93,27.29,32.449,13.09,15.324,32.417,267,100,39,399,55,21,98,4,1266,1282.81,989.962,1193.185,0,"Department of Defense Office of the Victim Advocate Act of 2004 - Establishes in the Office of the Secretary of Defense an Office of the Victim Advocate which shall have responsibility for coordination of programs and activities of the military departments to the extent that they relate to victims of interpersonal violence among members of the armed forces or between members of the armed forces and family members and partners (including former spouses, children, significant others, children-in-common, girl friends, and boy friends). Defines victim"" as a person who is the victim of sexual misconduct or interpersonal violence which: (1) is carried out by another member of the armed forces or a family member or intimate partner; and (2) is carried out by a family member or intimate partner of that person. Requires the Director of the Office to carry out coordination functions, including: (1) coordinating programs and activities of the military departments relative to care, services, and treatment for victims; (2) serving as headquarters program manager for the victim advocates and the victim service specialists in the Department of Defense; and (3) coordinating services for victims among military and civilian communities and providing guidance to victims in obtaining those services. Requires the Director to: (1) evaluate the prevalence of interpersonal violence associated with members of the armed forces; (2) evaluate the programs established by the military departments""",0.8975093364715576,"Department of Defense Office of the Victim Advocate Act of 2004 - Establishes an Office of the Victim Advocate within the Office of the Secretary of Defense to assist victims of sexual misconduct and interpersonal violence occurring among members of the Armed Forces or between members of the Armed Forces and family members and partners.

Requires the Director of the Office to carry out specified coordination, evaluation and review, policy, and education and training functions, and to submit to the Secretary an annual report assessing the current state of affairs within military departments relative to interpersonal violence and sexual misconduct. Requires the Secretary to transmit the Director's report to Congress with additional comments.",0.8549168109893799,0.9065243005752563,0.8799645304679871,0.047187019139528275
167,167,167,3167,0.631578947368421,0.515418502202643,0.552631578947368,0.753926701570681,0.61578947368421,0.659685863874346,0.687350835322196,0.561151079136691,0.601431980906921,51.227,11.778,16.313,6.514,11.476,12.859,255,106,27,357,41,13,125,10,1135,1223.49,976.619,1153.208,1,"(This measure has not been amended since it was reported to the House on December 7, 2016. San Juan County Settlement Implementation Act of 2016 (Sec. 2) This bill authorizes the Department of the Interior to retire any coal preference right lease application for which it has made an affirmative commercial quantities determination: (1) by issuing bidding rights in exchange for relinquishment of such application; and (2) by making a payment to the relevant state in an amount equal to 50% of the dollar amount of any bidding right subsequently used in lieu of any monetary payment of a bonus in a coal lease sale or of rental or royalty under a federal coal lease. Interior shall make such payments from amounts that would otherwise be deposited in the Treasury. A payment to a state shall be treated as a payment under the Mineral Leasing Act. A bidding right issued under this bill shall be fully transferable to any other person. Such bidding right shall terminate five years after it is issued. The tolling of such period shall be tolled during any period in which exercise of such bidding right is precluded by temporary injunctive relief granted under, or administrative, legislative, or judicial suspension of, the federal coal leasing program. (Sec. 3) The Navajo Nation may make new land selections under the Navajo-Hopi Land Settlement Act Selected",0.6580347418785095,"San Juan County Settlement Implementation Act of 2016 This bill authorizes the Department of the Interior to retire any coal preference right lease application for which it has made an affirmative commercial quantities determination by:  issuing bidding rights in exchange for relinquishment of the application, and making a payment to the relevant state of 50% of the dollar amount of any bidding right subsequently used in lieu of any monetary bonus in a coal lease sale or of rental or royalty under a federal coal lease.   Interior shall make such payments from amounts that would otherwise be deposited in the Treasury as miscellaneous receipts under the Mineral Leasing Act. The bill declares such bidding rights fully transferable to any other person.  The bill cancels specified land selections made by the Navajo Nation pursuant to the Navajo-Hopi Land Settlement Act of 1974. Subject to specified exclusions, the Navajo Nation may make new land selections to replace those canceled. The bill designates approximately 7,242 acres of land as the Ah-shi-sle-pah Wilderness and incorporates approximately 2,250 acres of specified federal land into the Bisti/De-Na-Zin Wilderness.",0.9001040458679199,0.9039852023124696,0.9020403623580932,0.001800787285901606
168,168,168,3168,0.725118483412322,0.471428571428571,0.540284360189573,0.6,0.389763779527559,0.447058823529412,0.656652360515021,0.426724137931034,0.489270386266094,8.116,25.17,30.714,13.993,14.464,29.514,233,85,23,361,51,24,122,4,1124,1137.33,960.351,1047.932,0,"Port Threat and Security Act - Directs the Secretary of Transportation to report annually to specified congressional committees on all nations whose flag vessels have entered United States ports in the previous year, including a separate list of those nations whose registered flag vessels appear as Priority III or higher on the Priority Matrix maintained by the Coast Guard.Directs the Secretary to establish a program to place sea marshals on vessels entering United States ports identified as requiring: (1) the presence of port facilities that handle hazardous or flammable materials that make them potential targets of attack; (2) the proximity of such facilities to residential or other densely populated areas; and (3) the proximity of sea lanes or navigational channels to hazardous areas that would pose a danger to citizens in the event of a loss of navigational control by the ship's master.Directs the Secretary to report to such committees on: (1) the effectiveness of the security measures maintained at each foreign seaport served by U.S. vessels, from which foreign vessels serve the United States, or that pose a high risk of the danger to international sea travel; and (2) the potential for increasing the capabilities of sea pilots to provide information on maritime domain awareness.Authorizes appropriations.",0.7235328555107117,"Port Threat and Security Act - Directs the Secretary of Transportation to report to specified congressional committees: (1) a list of all nations whose flag vessels have entered U.S. ports in the previous year, and of those nations, a separate list of nations whose registered flag vessels appear as Priority III or higher on the Boarding Priority Matrix, that have presented certain false vessel-related information to the United States, or whose laws or regulations are not sufficient to allow tracking of ownership and registration histories of registered flag vessels; (2) on actions taken by the United States to improve transparency and security of vessel registration procedures in nations that have been listed; and (3) on recommendations for legislative or other actions needed to improve security of U.S. ports against potential threats posed by flag vessels of such nations.Establishes a program to place sea marshals on vessels entering U.S. ports that have been identified as posing a potential target of attack or because of their location may pose a risk to residential or other densely populated areas.Directs the Secretary to assess the effectiveness of security measures maintained at foreign seaports that serve U.S. vessels, from which foreign vessels serve the United States, or that pose a high risk of introducing danger to international sea travel. Sets forth certain actions the Secretary must take against seaports that do not maintain effective security measures.Imposes a user fee on cruise vessels that arrive at a U.S. port from a foreign port.",0.9075300693511964,0.9025698304176332,0.9050431847572328,0.028226206079125404
169,169,169,3169,0.807692307692308,0.464516129032258,0.493589743589744,0.391304347826087,0.224299065420561,0.239130434782609,0.527196652719665,0.302521008403361,0.322175732217573,27.035,17.09,23.482,10.839,17.629,21.422,175,52,22,269,43,18,93,5,917,687.75,526.317,687.629,0,"(Sec. 102) Directs the Secretaries of Commerce and the Interior to study and report to Congress on: (1) if the distribution success classes in the Atlantic striped bass population appropriate for maintaining adequate recruitment and sustainable fishing opportunities; and (2) the results of peer-reviewed research funded under the Act.Authorizes appropriations for FY 2001 through 2005 under the Atlantic Coastal Fisheries Cooperative Management Act to carry out a report that includes information regarding: (1) the structure of the Atlantic striped bass population required to maintain adequate recruitment and sustainable fishing opportunities; and (2) measures necessary to achieve such population structure.(Sec. 202) Amends the Marine Mammal Protection Act of 1972 to rename the John H.Stevens Fishery Assistance Grant Program the John H.Stevens Mammal Rescue Grant Program, requiring annual reports from the Secretary of Commerce to specified congressional committees on the use of assistance under such Act. Authorizes appropriations for FY 2001 through 2005.",0.4618904590606689,"(Sec. 102) Requires the Secretaries of Commerce and the Interior to: (1) conduct a study to determine if the distribution of year classes in the Atlantic striped bass population is appropriate for maintaining adequate recruitment and sustainable fishing opportunities; and (2) report results to specified congressional committees along with a long-term plan to ensure a balanced and healthy population structure of Atlantic striped bass. Authorizes appropriations.
Subtitle B: Atlantic Coastal Fisheries Cooperative Management
 - Atlantic Coastal Fisheries Act of 2000 - Amends the Atlantic Coastal Fisheries Cooperative Management Act to extend the authorization of appropriations to carry out such Act through FY 2005. Authorizes amounts to be used to support the Atlantic States Marine Fisheries Commission's cooperative statistics program.
Title II: John H. Prescott Marine Mammal Rescue Assistance Grant Program
 - Marine Mammal Rescue Assistance Act of 2000 - Amends the Marine Mammal Protection Act of 1972 to direct the Secretary of Commerce to establish the John H. Prescott Marine Mammal Rescue Assistance Grant Program to provide assistance to eligible stranding network participants for: (1) marine mammal recovery and treatment; (2) data collection from living or dead marine mammals; and (3) facilities operation.
Caps grants at $100,000. Require
s a 25
 percent non-Federal matching amount, which may be in-kind contributions. Authorizes FY 2001 through 2003 appropriations.
(Sec. 203) Requires the Secretary to study environmental and biological factors responsible for the significant increase in mortality events of the eastern gray whale population and other potential impacts these factors may be having on such population. Authorizes appropriations.
(Sec. 204) Authorizes the Secretary to convey a retired National Oceanic and Atmospheric Administration fishery research vessel to the Government of American Samoa.
(Sec. 205) Amends the National Marine Sanctuaries Act to revise sanctuary designation standards.
(Sec. 206) Amends the Sustainable Fisheries Act to authorize appropriations for each fiscal year for grants to carry out Western Pacific fishery demonstration projects to promote traditional indigenous fishing practices.",0.9075360298156738,0.8629732131958008,0.8846938014030457,0.00888118427246809
